Date,Open,High,Low,Close,Volume,Adj Close
1980-08-04,65.00,65.00,64.50,64.75,1494400,7.27
1980-08-01,65.25,65.38,64.38,65.12,1802800,7.31
1980-07-31,65.38,65.38,64.38,65.25,2576400,7.33
1980-07-30,65.12,66.00,65.12,65.50,2222800,7.36
1980-07-29,65.00,65.50,64.38,65.12,1642400,7.31
1980-07-28,64.38,65.25,64.00,65.00,1083200,7.30
1980-07-25,64.62,64.62,63.88,64.38,1503200,7.23
1980-07-24,64.88,65.00,64.25,64.75,1589600,7.27
1980-07-23,65.12,65.38,64.38,64.88,1796000,7.29
1980-07-22,66.00,66.12,64.75,65.12,2212000,7.31
1980-07-21,65.12,66.00,64.25,66.00,1748800,7.41
1980-07-18,65.62,65.75,64.88,65.12,1752400,7.31
1980-07-17,64.25,65.62,64.00,65.62,1220000,7.37
1980-07-16,63.75,64.62,63.62,64.25,2113200,7.22
1980-07-15,65.00,65.25,63.75,63.75,2213200,7.16
1980-07-14,62.75,65.00,62.75,65.00,2019200,7.30
1980-07-11,61.62,62.88,61.62,62.75,1725200,7.05
1980-07-10,61.50,62.38,61.25,61.62,1407600,6.92
1980-07-09,61.75,62.88,61.25,61.50,1911200,6.91
1980-07-08,62.00,62.25,61.25,61.75,2012000,6.93
1980-07-07,61.12,62.25,61.00,62.00,2354000,6.96
1980-07-03,60.62,61.50,60.62,61.12,1863200,6.86
1980-07-02,59.50,61.00,59.38,60.62,2556400,6.81
1980-07-01,58.75,59.62,58.38,59.50,1628000,6.68
1980-06-30,59.50,59.50,58.38,58.75,1212400,6.60
1980-06-27,59.25,60.00,58.75,59.75,1364400,6.71
1980-06-26,59.75,60.25,59.12,59.25,1948800,6.65
1980-06-25,59.38,60.25,59.00,59.75,2288400,6.71
1980-06-24,58.88,59.38,58.50,59.38,1778800,6.67
1980-06-23,57.88,59.25,57.88,58.88,2190000,6.61
1980-06-20,57.88,58.38,57.75,57.88,1177200,6.50
1980-06-19,59.62,59.75,57.62,57.88,1340800,6.50
1980-06-18,58.88,59.75,58.88,59.62,1978000,6.70
1980-06-17,60.38,60.38,58.88,58.88,2148400,6.61
1980-06-16,58.88,60.38,58.75,60.38,3239600,6.78
1980-06-13,58.00,59.12,57.88,58.88,1805200,6.61
1980-06-12,58.00,58.38,57.25,58.00,2094400,6.51
1980-06-11,57.50,58.38,57.25,58.00,2044800,6.51
1980-06-10,56.75,57.75,56.62,57.50,1480000,6.46
1980-06-09,57.12,57.50,56.62,56.75,1271600,6.37
1980-06-06,57.12,57.88,57.12,57.12,1293600,6.42
1980-06-05,58.12,58.38,56.88,57.00,2614800,6.40
1980-06-04,56.50,58.12,56.50,58.12,3623600,6.53
1980-06-03,56.00,57.12,56.00,56.38,2618400,6.33
1980-06-02,55.38,57.38,55.25,56.00,2727600,6.29
1980-05-30,54.38,55.50,54.12,55.38,1763200,6.22
1980-05-29,56.12,56.12,54.38,54.38,1849200,6.11
1980-05-28,55.25,56.62,55.12,56.38,2527200,6.33
1980-05-27,54.88,55.62,54.88,55.25,2623200,6.20
1980-05-23,53.88,55.00,53.88,54.75,3206000,6.15
1980-05-22,52.88,54.12,52.75,53.75,2283200,6.04
1980-05-21,52.75,52.88,52.12,52.88,1300400,5.94
1980-05-20,53.38,53.50,52.62,52.75,2470800,5.92
1980-05-19,53.00,53.75,52.88,53.38,1998800,5.99
1980-05-16,52.50,53.00,52.50,53.00,1220000,5.95
1980-05-15,53.00,53.25,52.50,52.50,1702000,5.90
1980-05-14,53.25,53.50,53.00,53.00,1717200,5.95
1980-05-13,52.38,53.25,52.38,53.25,1758800,5.98
1980-05-12,52.12,53.00,52.12,52.25,1241600,5.87
1980-05-09,53.75,53.75,52.00,52.12,4180000,5.85
1980-05-08,54.38,54.38,53.50,53.88,1553200,6.05
1980-05-07,54.88,55.75,54.75,55.12,1659200,6.09
1980-05-06,55.38,55.75,54.75,54.88,1418400,6.07
1980-05-05,54.00,55.75,53.75,55.38,1379200,6.12
1980-05-02,54.38,54.38,53.88,54.00,975200,5.97
1980-05-01,54.88,54.88,53.75,54.38,1167600,6.01
1980-04-30,54.88,55.12,53.62,54.88,1403200,6.07
1980-04-29,54.50,55.12,54.12,54.88,1195600,6.07
1980-04-28,55.38,55.38,54.38,54.50,1856000,6.03
1980-04-25,53.75,55.38,52.88,55.38,1631200,6.12
1980-04-24,53.50,54.25,53.25,53.75,1488000,5.94
1980-04-23,53.88,54.38,53.25,53.50,3045600,5.91
1980-04-22,52.00,54.50,52.00,53.88,3287200,5.96
1980-04-21,51.25,51.62,50.50,51.25,2655200,5.67
1980-04-18,51.25,51.75,50.88,51.25,1647600,5.67
1980-04-17,51.12,51.62,50.38,51.25,1804000,5.67
1980-04-16,52.00,52.88,51.00,51.12,2689200,5.65
1980-04-15,53.00,53.50,51.88,52.00,2319600,5.75
1980-04-14,53.50,53.75,52.75,53.00,1336400,5.86
1980-04-11,54.25,55.00,53.50,53.50,2606800,5.91
1980-04-10,54.62,55.25,54.00,54.25,2019600,6.00
1980-04-09,53.50,54.75,53.38,54.62,2051600,6.04
1980-04-08,53.38,55.75,53.00,53.50,2088000,5.91
1980-04-07,54.88,54.88,53.38,53.38,2193200,5.90
1980-04-03,55.50,55.88,54.62,54.88,1355200,6.07
1980-04-02,54.88,56.00,54.62,55.50,14942000,6.14
1980-04-01,55.75,55.75,54.50,54.88,2158000,6.07
1980-03-31,55.88,55.88,54.62,55.75,1556000,6.16
1980-03-28,56.38,56.38,54.12,55.88,2313600,6.18
1980-03-27,53.00,57.50,51.38,57.50,3421200,6.36
1980-03-26,54.75,55.88,52.50,53.00,3122400,5.86
1980-03-25,54.12,55.12,54.00,54.75,3000800,6.05
1980-03-24,56.38,56.38,54.00,54.12,2879200,5.98
1980-03-21,58.12,58.12,56.25,56.75,5920000,6.27
1980-03-20,58.88,59.25,58.00,58.25,1917200,6.44
1980-03-19,59.62,59.75,58.75,58.88,1474000,6.51
1980-03-18,59.12,60.25,58.62,59.62,1974400,6.59
1980-03-17,59.88,60.38,59.12,59.12,1658800,6.54
1980-03-14,60.12,60.75,59.62,59.88,1943600,6.62
1980-03-13,61.25,61.25,59.88,60.12,2244000,6.65
1980-03-12,62.12,62.12,60.88,61.38,1982400,6.79
1980-03-11,61.62,62.25,61.50,62.25,2009200,6.88
1980-03-10,61.12,62.25,61.12,61.62,1965200,6.81
1980-03-07,61.12,61.88,60.88,61.00,2501200,6.74
1980-03-06,62.00,62.25,60.62,61.12,2749600,6.76
1980-03-05,63.12,63.12,61.75,62.00,1833600,6.85
1980-03-04,62.75,63.38,62.25,63.25,1790800,6.99
1980-03-03,63.50,63.50,62.62,62.75,1362000,6.94
1980-02-29,63.38,63.75,63.00,63.50,2609200,7.02
1980-02-28,62.12,64.00,62.12,63.38,2758800,7.01
1980-02-27,65.00,65.12,62.00,62.00,2754800,6.85
1980-02-26,65.12,65.38,64.62,65.00,2112000,7.19
1980-02-25,65.88,65.88,64.88,65.12,2173200,7.20
1980-02-22,66.25,66.25,65.50,66.00,1826800,7.30
1980-02-21,67.12,67.12,65.88,66.25,1436000,7.32
1980-02-20,67.12,67.75,67.12,67.25,1064000,7.43
1980-02-19,67.62,67.75,66.38,67.00,1796000,7.41
1980-02-15,68.00,68.00,67.12,67.62,2331200,7.48
1980-02-14,69.38,70.25,68.12,68.12,1920000,7.53
1980-02-13,69.25,70.50,69.25,69.38,3228000,7.67
1980-02-12,66.75,68.88,66.38,68.88,1548400,7.61
1980-02-11,67.25,67.50,66.50,66.75,1590000,7.38
1980-02-08,67.12,67.62,66.25,67.25,2515600,7.43
1980-02-07,68.25,68.25,67.12,67.12,2051200,7.42
1980-02-06,69.00,69.00,67.75,68.38,2039200,7.56
1980-02-05,69.12,69.62,68.75,69.62,1525600,7.60
1980-02-04,69.38,69.62,68.62,69.12,1152800,7.55
1980-02-01,68.62,69.50,68.38,69.38,1446800,7.57
1980-01-31,70.38,71.12,68.25,68.62,2344000,7.49
1980-01-30,70.38,70.62,69.62,70.38,1388400,7.68
1980-01-29,71.00,71.38,69.38,70.38,1430800,7.68
1980-01-28,70.12,72.00,70.12,71.00,1456000,7.75
1980-01-25,70.62,70.75,69.88,70.12,1343600,7.66
1980-01-24,71.25,71.50,70.12,70.62,2190400,7.71
1980-01-23,69.00,71.25,69.00,71.25,2120800,7.78
1980-01-22,69.00,69.88,69.00,69.00,1688400,7.53
1980-01-21,69.62,69.88,69.00,69.00,1488800,7.53
1980-01-18,69.25,69.75,68.62,69.62,2612400,7.60
1980-01-17,70.00,70.38,69.25,69.25,2452000,7.56
1980-01-16,70.12,70.88,69.75,70.00,6008000,7.64
1980-01-15,66.88,70.25,66.50,70.12,3750000,7.66
1980-01-14,67.00,67.25,66.25,66.88,1590800,7.30
1980-01-11,67.50,68.25,65.62,67.00,2180000,7.32
1980-01-10,66.00,67.75,66.00,67.50,2121600,7.37
1980-01-09,67.38,68.00,65.38,65.38,3232000,7.14
1980-01-08,63.12,67.50,62.62,67.38,2837600,7.36
1980-01-07,63.38,63.38,62.62,63.12,1415600,6.89
1980-01-04,63.50,63.75,63.00,63.38,1891200,6.92
1980-01-03,62.50,63.50,61.25,63.50,2441200,6.93
1980-01-02,63.00,64.50,62.50,62.50,1648000,6.82
1979-12-31,64.25,64.62,64.00,64.38,1234400,7.03
1979-12-28,64.62,64.62,64.00,64.25,1116800,7.02
1979-12-27,64.88,65.00,64.25,64.75,1015200,7.07
1979-12-26,64.88,65.12,64.38,64.88,653200,7.08
1979-12-24,64.00,64.88,64.00,64.88,705200,7.08
1979-12-21,65.12,65.25,64.00,64.00,1386400,6.99
1979-12-20,64.38,65.75,64.12,65.12,1478000,7.11
1979-12-19,64.00,64.62,63.25,64.38,1996000,7.03
1979-12-18,65.25,65.25,63.88,64.00,2102000,6.99
1979-12-17,65.88,65.88,65.38,65.38,1114800,7.14
1979-12-14,65.00,66.12,64.88,66.00,1649600,7.21
1979-12-13,65.25,65.25,64.62,65.00,1318800,7.10
1979-12-12,65.62,65.75,65.12,65.25,1182000,7.12
1979-12-11,66.38,66.75,65.62,65.62,1575600,7.17
1979-12-10,66.62,66.62,66.12,66.38,1028800,7.25
1979-12-07,67.25,67.62,66.38,66.62,2329600,7.27
1979-12-06,65.75,67.25,65.38,67.25,1134000,7.34
1979-12-05,65.50,66.38,65.50,65.75,1510400,7.18
1979-12-04,65.00,65.38,64.88,65.38,1167200,7.14
1979-12-03,65.12,65.12,64.50,65.00,835600,7.10
1979-11-30,65.50,65.50,64.88,65.25,1135600,7.12
1979-11-29,65.75,66.25,65.38,65.75,1306800,7.18
1979-11-28,64.50,67.00,64.12,65.75,2090000,7.18
1979-11-27,64.62,65.25,64.25,64.50,2714800,7.04
1979-11-26,62.38,64.62,62.38,64.62,2154800,7.06
1979-11-23,61.75,62.25,61.75,62.00,1174400,6.77
1979-11-21,61.62,61.88,61.25,61.62,1567200,6.73
1979-11-20,61.88,62.50,61.50,61.62,1648000,6.73
1979-11-19,62.00,62.38,61.75,61.88,1312800,6.76
1979-11-16,62.38,62.38,61.75,62.00,1421600,6.77
1979-11-15,62.50,63.25,62.00,62.50,2076000,6.82
1979-11-14,62.25,63.00,62.00,62.50,1750000,6.82
1979-11-13,62.75,62.75,62.00,62.25,1369200,6.80
1979-11-12,61.75,62.88,61.62,62.88,1743600,6.87
1979-11-09,61.88,62.50,61.62,61.75,2100400,6.74
1979-11-08,61.50,62.12,61.12,61.88,2174800,6.76
1979-11-07,62.00,62.00,61.25,61.50,1569200,6.72
1979-11-06,63.12,63.12,62.50,62.75,1198400,6.76
1979-11-05,63.25,63.25,62.75,63.12,1002800,6.80
1979-11-02,63.50,63.75,63.25,63.25,1046800,6.81
1979-11-01,62.38,63.62,62.25,63.50,1332000,6.84
1979-10-31,64.00,64.12,62.38,62.38,1664400,6.72
1979-10-30,62.50,64.00,62.50,64.00,1417600,6.89
1979-10-29,62.25,62.88,62.25,62.50,1023600,6.73
1979-10-26,62.12,62.38,61.75,62.25,1200400,6.70
1979-10-25,62.50,62.88,61.75,62.12,1348400,6.69
1979-10-24,62.75,63.12,62.38,62.50,2394000,6.73
1979-10-23,62.50,63.38,62.00,62.75,2263600,6.76
1979-10-22,61.88,64.38,61.12,62.50,2487200,6.73
1979-10-19,62.88,63.00,61.75,61.88,2287600,6.66
1979-10-18,63.25,63.75,62.88,62.88,2502400,6.77
1979-10-17,64.12,64.50,63.12,63.25,2012400,6.81
1979-10-16,65.38,65.75,64.00,64.12,3821600,6.91
1979-10-15,65.75,65.88,65.00,65.38,2604400,7.04
1979-10-12,66.50,67.12,65.62,65.75,1872400,7.08
1979-10-11,67.62,67.62,66.25,66.50,2263600,7.16
1979-10-10,66.00,67.75,65.00,67.75,4156000,7.30
1979-10-09,67.38,67.38,66.00,66.00,2308400,7.11
1979-10-08,68.88,69.00,67.00,67.38,1693200,7.26
1979-10-05,68.62,69.50,68.50,68.88,1468000,7.42
1979-10-04,68.25,68.88,68.25,68.62,1079200,7.39
1979-10-03,68.25,69.00,68.12,68.25,1420000,7.35
1979-10-02,67.62,68.75,67.25,68.25,1590800,7.35
1979-10-01,67.62,67.62,67.00,67.62,1048000,7.28
1979-09-28,68.25,68.50,67.50,67.75,1280000,7.30
1979-09-27,68.12,68.75,67.62,68.25,1458000,7.35
1979-09-26,68.62,69.50,68.00,68.12,1980400,7.34
1979-09-25,67.88,69.25,66.50,68.62,2541600,7.39
1979-09-24,69.88,69.88,67.75,67.88,2102800,7.31
1979-09-21,71.00,71.00,69.38,70.00,2504400,7.54
1979-09-20,67.75,71.38,67.62,71.25,1759600,7.67
1979-09-19,67.88,68.62,67.75,67.75,1586000,7.30
1979-09-18,68.50,68.50,67.75,67.88,1630800,7.31
1979-09-17,68.38,69.25,68.38,68.50,2155600,7.38
1979-09-14,66.75,68.38,66.50,67.88,2008400,7.31
1979-09-13,66.25,66.88,66.12,66.75,1597200,7.19
1979-09-12,66.50,66.62,65.75,66.25,2611200,7.13
1979-09-11,67.50,67.75,66.12,66.50,1866000,7.16
1979-09-10,67.75,67.88,67.38,67.50,1223200,7.27
1979-09-07,67.62,68.00,67.38,67.75,1626400,7.30
1979-09-06,68.25,68.25,67.50,67.62,1264400,7.28
1979-09-05,68.50,68.50,67.25,68.25,2772800,7.35
1979-09-04,69.88,69.88,68.50,68.62,1526000,7.39
1979-08-31,69.75,70.00,69.75,70.00,1073200,7.54
1979-08-30,69.62,70.00,69.50,69.50,821200,7.48
1979-08-29,70.00,70.25,69.62,69.62,1172800,7.50
1979-08-28,70.00,70.12,69.62,70.00,1573600,7.54
1979-08-27,69.62,70.62,69.50,70.00,1355600,7.54
1979-08-24,69.62,70.50,69.12,69.62,1348000,7.50
1979-08-23,70.50,70.75,69.50,69.62,1567600,7.50
1979-08-22,70.88,71.12,70.38,70.50,2126800,7.59
1979-08-21,71.62,71.62,70.50,70.88,1046000,7.63
1979-08-20,71.25,71.88,70.88,71.62,1401200,7.71
1979-08-17,71.62,71.88,71.00,71.25,1130400,7.67
1979-08-16,72.25,72.50,71.00,71.62,1907200,7.71
1979-08-15,70.25,72.38,69.88,72.25,1993200,7.78
1979-08-14,70.25,70.38,69.75,70.25,2134800,7.57
1979-08-13,70.38,70.38,69.75,70.25,1956000,7.57
1979-08-10,68.88,70.50,68.50,70.38,2010400,7.58
1979-08-09,69.25,69.25,68.75,68.88,2331600,7.42
1979-08-08,70.38,70.38,69.12,69.38,2331600,7.47
1979-08-07,69.50,71.12,69.50,70.75,2619200,7.53
1979-08-06,68.88,69.38,68.25,69.25,1253600,7.37
1979-08-03,69.50,69.50,68.75,68.88,1050800,7.33
1979-08-02,70.00,70.25,69.25,69.62,1371600,7.41
1979-08-01,69.75,70.00,69.25,70.00,1281600,7.45
1979-07-31,69.25,70.00,69.25,69.75,1246000,7.42
1979-07-30,68.50,69.75,68.50,69.12,870000,7.35
1979-07-27,68.50,69.50,68.00,68.50,1544400,7.29
1979-07-26,69.38,69.38,68.50,68.50,1976800,7.29
1979-07-25,69.12,69.62,69.12,69.50,1472400,7.39
1979-07-24,69.12,69.62,68.88,68.88,1226000,7.33
1979-07-23,69.38,69.38,68.38,69.12,1671200,7.35
1979-07-20,69.50,70.12,69.50,69.75,2029600,7.42
1979-07-19,69.50,70.00,69.38,69.50,1510800,7.39
1979-07-18,69.25,69.50,68.50,69.50,2218000,7.39
1979-07-17,70.38,70.38,69.25,69.25,2236400,7.37
1979-07-16,70.00,70.62,69.75,70.50,1461600,7.50
1979-07-13,70.00,70.00,69.00,70.00,3950000,7.45
1979-07-12,71.50,71.50,70.00,70.12,2434800,7.46
1979-07-11,72.25,72.38,71.12,71.62,1520400,7.62
1979-07-10,73.50,73.62,72.00,72.25,1510800,7.69
1979-07-09,73.62,74.00,72.88,73.50,1173200,7.82
1979-07-06,72.12,76.75,71.88,73.62,1598400,7.83
1979-07-05,72.38,72.38,71.75,72.12,1244800,7.67
1979-07-03,72.38,72.50,72.12,72.38,836400,7.70
1979-07-02,73.38,73.62,71.88,72.38,1423200,7.70
1979-06-29,73.88,74.12,73.00,73.38,1240000,7.81
1979-06-28,73.62,74.12,73.62,73.88,964800,7.86
1979-06-27,73.00,74.50,73.00,73.50,1353200,7.82
1979-06-26,74.25,74.25,72.50,72.75,1532400,7.74
1979-06-25,74.12,74.50,73.38,73.88,1156800,7.86
1979-06-22,73.88,74.25,73.88,74.12,1217600,7.89
1979-06-21,73.00,74.50,72.88,73.50,1800800,7.82
1979-06-20,72.62,73.75,72.12,73.00,2396800,7.77
1979-06-19,72.75,73.50,72.25,72.62,1578400,7.73
1979-06-18,74.00,74.00,72.62,72.75,1433200,7.74
1979-06-15,74.62,75.00,73.88,74.25,2069200,7.90
1979-06-14,75.25,75.25,73.75,74.62,2513200,7.94
1979-06-13,78.00,78.00,75.25,75.38,2430800,8.02
1979-06-12,77.50,78.50,77.50,78.00,2048400,8.30
1979-06-11,77.38,77.62,76.62,77.50,1138000,8.24
1979-06-08,77.88,77.88,76.88,77.38,1248400,8.23
1979-06-07,77.62,78.25,77.62,77.88,1098000,8.28
1979-06-06,77.88,78.25,77.38,77.50,1414000,8.24
1979-06-05,76.12,78.00,76.12,77.88,1302000,8.28
1979-06-04,76.25,76.38,75.75,76.00,783200,8.09
1979-06-01,76.38,76.38,75.88,76.25,916800,8.11
1979-05-31,303.62,304.75,302.25,304.00,2072000,8.09
1979-05-30,306.38,306.38,303.00,303.62,1161600,8.08
1979-05-29,306.75,307.25,305.75,307.00,902400,8.16
1979-05-25,306.75,307.38,306.25,306.75,657600,8.16
1979-05-24,306.00,307.50,305.25,306.75,1150400,8.16
1979-05-23,309.00,310.50,306.00,306.00,1054400,8.14
1979-05-22,308.25,310.50,307.50,309.00,1206400,8.22
1979-05-21,307.50,308.88,307.25,308.25,1052800,8.20
1979-05-18,309.50,309.75,307.00,307.50,1148800,8.18
1979-05-17,306.75,309.50,306.00,309.50,1137600,8.23
1979-05-16,305.00,307.00,302.75,306.75,1380800,8.16
1979-05-15,308.00,310.00,305.00,305.00,1536000,8.11
1979-05-14,308.38,309.75,307.50,308.00,798400,8.19
1979-05-11,307.50,309.00,307.50,308.38,1076800,8.20
1979-05-10,309.75,310.12,306.00,307.25,1187200,8.17
1979-05-09,312.00,312.75,309.75,309.75,1356800,8.24
1979-05-08,309.00,312.25,308.62,312.00,2024000,8.30
1979-05-07,309.88,309.88,308.12,309.00,1350400,8.22
1979-05-04,317.50,317.50,311.00,311.25,1950400,8.28
1979-05-03,318.00,321.50,318.00,319.75,2384000,8.41
1979-05-02,315.62,318.50,315.00,318.00,1579200,8.37
1979-05-01,314.25,317.50,314.25,315.62,1897600,8.30
1979-04-30,310.50,314.25,309.75,314.25,1870400,8.27
1979-04-27,308.88,310.50,307.50,310.50,1572800,8.17
1979-04-26,312.00,312.00,308.50,308.88,1854400,8.13
1979-04-25,310.25,312.25,309.88,312.00,1286400,8.21
1979-04-24,310.00,312.88,309.75,310.25,1641600,8.16
1979-04-23,307.00,310.25,307.00,310.00,1972800,8.16
1979-04-20,308.88,309.25,306.25,306.75,1984000,8.07
1979-04-19,312.00,312.88,308.25,308.88,1289600,8.13
1979-04-18,312.50,314.00,312.00,312.00,1395200,8.21
1979-04-17,311.62,313.50,311.25,312.50,1496000,8.22
1979-04-16,311.75,313.38,311.00,311.62,1572800,8.20
1979-04-12,312.00,314.25,311.00,311.75,1784000,8.20
1979-04-11,320.00,321.50,312.00,312.00,3224000,8.21
1979-04-10,319.00,322.00,318.88,320.00,1624000,8.42
1979-04-09,318.50,319.75,317.00,319.00,1358400,8.39
1979-04-06,320.38,320.38,317.75,318.50,1235200,8.38
1979-04-05,317.50,320.75,317.25,320.75,1648000,8.44
1979-04-04,319.50,321.38,316.00,317.50,2280000,8.35
1979-04-03,314.50,319.75,314.50,319.50,2008000,8.41
1979-04-02,315.50,315.50,312.50,314.12,1536000,8.26
1979-03-30,317.75,318.62,314.50,315.50,1430400,8.30
1979-03-29,317.75,319.38,316.75,317.75,1803200,8.36
1979-03-28,319.88,319.88,317.00,317.75,2452800,8.36
1979-03-27,312.75,320.75,312.75,320.75,2260800,8.44
1979-03-26,314.50,314.50,312.00,312.25,1444800,8.22
1979-03-23,316.00,317.00,314.75,315.00,1491200,8.29
1979-03-22,316.00,317.50,314.75,316.00,2068800,8.31
1979-03-21,310.50,316.00,310.25,316.00,1915200,8.31
1979-03-20,310.62,311.62,309.50,310.50,1147200,8.17
1979-03-19,309.38,312.25,309.38,310.62,1470400,8.17
1979-03-16,306.88,309.25,306.75,308.75,1084800,8.12
1979-03-15,307.50,308.62,305.25,306.88,1096000,8.07
1979-03-14,308.50,309.75,306.75,307.50,1288000,8.09
1979-03-13,310.00,311.75,308.12,308.50,1939200,8.12
1979-03-12,307.75,310.00,305.50,310.00,1777600,8.16
1979-03-09,309.00,309.88,307.50,307.75,1435200,8.10
1979-03-08,304.75,309.50,304.25,309.00,1156800,8.13
1979-03-07,304.12,307.75,304.12,304.75,1238400,8.02
1979-03-06,306.12,306.50,303.75,303.88,1481600,7.99
1979-03-05,302.12,307.75,302.12,306.12,1496000,8.05
1979-03-02,301.00,301.25,299.25,300.75,998400,7.91
1979-03-01,300.00,301.50,298.62,301.00,1304000,7.92
1979-02-28,299.12,301.00,298.62,300.00,1324800,7.89
1979-02-27,304.00,304.00,298.12,299.12,1910400,7.87
1979-02-26,302.50,304.75,302.50,304.00,739200,8.00
1979-02-23,303.50,303.50,301.25,302.25,801600,7.95
1979-02-22,305.50,305.50,302.12,303.62,1364800,7.99
1979-02-21,308.00,308.62,305.62,306.00,1100800,8.05
1979-02-20,306.50,308.38,305.00,308.00,1252800,8.10
1979-02-16,308.00,308.00,306.00,306.50,1120000,8.06
1979-02-15,305.50,308.50,304.50,308.25,1073600,8.11
1979-02-14,308.12,308.25,304.00,305.50,1318400,8.04
1979-02-13,306.75,310.00,306.75,308.12,2121600,8.11
1979-02-12,301.75,307.00,299.75,306.62,1259200,8.07
1979-02-09,300.12,301.88,300.12,301.75,1457600,7.94
1979-02-08,299.12,300.62,299.12,299.62,1246400,7.88
1979-02-07,299.75,299.75,297.12,298.50,2694400,7.85
1979-02-06,305.75,306.50,303.00,303.50,2131200,7.89
1979-02-05,306.62,306.62,304.50,305.75,1907200,7.95
1979-02-02,311.00,311.00,307.62,308.25,1360000,8.02
1979-02-01,308.75,311.00,308.12,311.00,1550400,8.09
1979-01-31,312.00,312.50,308.62,308.75,1584000,8.03
1979-01-30,311.38,314.50,311.38,312.00,1627200,8.12
1979-01-29,313.00,313.25,310.75,311.25,1387200,8.10
1979-01-26,312.00,313.50,311.00,313.00,1760000,8.14
1979-01-25,309.25,312.00,309.25,312.00,1529600,8.12
1979-01-24,311.25,311.25,307.75,308.50,1844800,8.02
1979-01-23,311.50,313.00,310.00,311.25,1952000,8.10
1979-01-22,306.50,312.00,305.25,311.50,2691200,8.10
1979-01-19,310.75,310.75,306.00,306.50,1929600,7.97
1979-01-18,310.25,312.00,309.00,311.00,1342400,8.09
1979-01-17,309.62,312.00,306.50,310.25,2033600,8.07
1979-01-16,314.62,314.62,308.75,309.62,2481600,8.05
1979-01-15,312.75,316.25,312.25,315.50,3456000,8.21
1979-01-12,311.50,313.88,310.75,312.75,3940800,8.14
1979-01-11,305.38,312.00,304.75,311.50,2707200,8.10
1979-01-10,306.00,307.50,304.88,305.38,1246400,7.94
1979-01-09,306.00,308.38,306.00,306.00,1800000,7.96
1979-01-08,305.75,305.75,302.50,304.50,1980800,7.92
1979-01-05,305.12,307.00,305.12,306.00,1732800,7.96
1979-01-04,306.50,309.00,304.00,305.00,3256000,7.93
1979-01-03,304.50,308.75,304.50,306.50,2920000,7.97
1979-01-02,298.50,305.00,294.50,303.50,2672000,7.89
1978-12-29,304.00,306.50,298.00,298.50,2115200,7.76
1978-12-28,302.50,308.00,302.50,304.00,2923200,7.91
1978-12-27,306.50,306.50,300.50,302.50,3648000,7.87
1978-12-26,295.25,310.00,295.25,309.50,5168000,8.05
1978-12-22,285.00,295.00,285.00,295.00,3225600,7.67
1978-12-21,284.38,284.88,282.00,283.75,2220800,7.38
1978-12-20,282.88,285.50,281.38,284.38,4214400,7.40
1978-12-19,270.38,283.25,270.38,282.88,3227200,7.36
1978-12-18,271.88,271.88,269.38,270.12,1716800,7.03
1978-12-15,274.25,275.38,272.00,275.38,1304000,7.16
1978-12-14,274.25,275.00,273.00,274.25,1651200,7.13
1978-12-13,276.00,276.50,274.12,274.25,1233600,7.13
1978-12-12,278.00,278.50,275.50,276.00,1412800,7.18
1978-12-11,274.50,278.75,274.50,278.00,1505600,7.23
1978-12-08,276.00,276.50,273.75,274.25,892800,7.13
1978-12-07,278.00,278.25,275.00,276.00,1516800,7.18
1978-12-06,277.88,279.50,276.00,278.00,2180800,7.23
1978-12-05,274.38,278.38,274.38,277.88,2136000,7.23
1978-12-04,273.38,274.62,271.75,273.75,1390400,7.12
1978-12-01,270.62,274.50,270.62,273.38,2315200,7.11
1978-11-30,265.50,270.00,265.00,269.50,1464000,7.01
1978-11-29,267.50,267.50,264.75,265.50,1584000,6.91
1978-11-28,271.25,272.00,267.50,267.88,2224000,6.97
1978-11-27,269.38,271.75,268.25,271.25,1112000,7.06
1978-11-24,270.50,270.50,266.75,269.38,1372800,7.01
1978-11-22,264.00,268.00,264.00,268.00,1211200,6.97
1978-11-21,263.75,265.25,262.38,264.00,1892800,6.87
1978-11-20,261.25,264.50,261.25,263.75,1475200,6.86
1978-11-17,261.00,262.25,261.00,261.00,1491200,6.79
1978-11-16,259.25,261.25,259.25,261.00,1500800,6.79
1978-11-15,260.00,262.25,258.00,258.50,2014400,6.72
1978-11-14,259.75,260.38,256.00,260.00,1939200,6.76
1978-11-13,263.62,264.50,259.62,259.75,1435200,6.76
1978-11-10,263.75,265.50,263.25,263.62,1040000,6.86
1978-11-09,265.88,266.75,262.75,263.75,2051200,6.86
1978-11-08,262.25,266.00,260.62,265.88,2086400,6.92
1978-11-07,263.25,263.25,259.38,262.25,2435200,6.82
1978-11-06,268.25,268.25,264.00,264.12,1401600,6.87
1978-11-03,269.38,271.50,267.25,268.50,2889600,6.98
1978-11-02,272.75,272.75,268.00,269.38,3564800,7.01
1978-11-01,265.25,276.50,265.25,276.12,3569600,7.18
1978-10-31,263.50,272.50,263.50,264.25,3100800,6.80
1978-10-30,269.50,273.00,266.50,273.00,3030400,7.02
1978-10-27,272.62,273.88,269.00,269.50,2374400,6.93
1978-10-26,273.75,275.12,271.00,272.62,1560000,7.01
1978-10-25,275.00,277.50,272.50,273.75,2257600,7.04
1978-10-24,278.00,278.25,275.00,275.00,1712000,7.08
1978-10-23,277.12,278.50,274.00,278.00,2300800,7.15
